"GEO_ID","NAME","B01001E_001E","B01001E_001M","B01001E_002E","B01001E_002M","B01001E_003E","B01001E_003M","B01001E_004E","B01001E_004M","B01001E_005E","B01001E_005M","B01001E_006E","B01001E_006M","B01001E_007E","B01001E_007M","B01001E_008E","B01001E_008M","B01001E_009E","B01001E_009M","B01001E_010E","B01001E_010M","B01001E_011E","B01001E_011M","B01001E_012E","B01001E_012M","B01001E_013E","B01001E_013M","B01001E_014E","B01001E_014M","B01001E_015E","B01001E_015M","B01001E_016E","B01001E_016M","B01001E_017E","B01001E_017M","B01001E_018E","B01001E_018M","B01001E_019E","B01001E_019M","B01001E_020E","B01001E_020M","B01001E_021E","B01001E_021M","B01001E_022E","B01001E_022M","B01001E_023E","B01001E_023M","B01001E_024E","B01001E_024M","B01001E_025E","B01001E_025M","B01001E_026E","B01001E_026M","B01001E_027E","B01001E_027M","B01001E_028E","B01001E_028M","B01001E_029E","B01001E_029M","B01001E_030E","B01001E_030M","B01001E_031E","B01001E_031M",
"0400000US13","Georgia","7411","1145","3677","743","233","167","519","232","251","140","202","111","96","73","516","270","408","159","494","204","446","177","230","137","222","150","35","30","19","20","6","14","3734","707","141","80","270","153","266","133","125","113","238","167","194","130","529","259","149","79","496","177","678","260","186","87","357","276","105","101","0","34",
"0400000US15","Hawaii","150797","2432","77295","1463","5818","517","5320","447","6172","492","3435","221","2309","224","5172","269","5654","298","5736","362","11130","486","8935","381","8126","366","5996","234","2663","296","829","218","73502","1409","5023","365","5009","456","6236","553","3262","217","1790","166","4978","307","5177","390","5105","317","9607","443","8428","357","8202","291","6340","264","3257","287","1088","232",
"0400000US16","Idaho","2721","422","1345","270","49","37","79","53","99","61","128","79","23","31","152","89","96","71","120","84","177","124","205","128","128","70","79","76","10","20","0","30","1376","282","83","48","39","24","69","50","88","61","153","156","179","104","188","116","149","76","145","85","185","112","52","38","1","3","32","51","13","25",
"0400000US17","Illinois","5476","787","2654","523","88","68","270","128","150","81","85","50","145","84","148","102","168","104","336","131","430","170","495","225","247","122","55","40","28","23","9","15","2822","438","120","86","283","126","148","85","95","74","130","93","172","84","141","92","308","161","504","133","313","96","338","123","166","105","82","70","22","33",
"0400000US18","Indiana","2490","372","1420","259","19","23","56","45","86","45","69","59","128","96","242","135","189","108","17","17","259","108","87","61","125","71","88","57","40","37","15","20","1070","289","35","27","45","46","121","84","36","27","56","55","74","49","177","90","8","10","191","94","51","37","82","64","129","67","60","43","5","8",
"0400000US19","Iowa","4582","267","2307","221","166","50","246","92","248","102","101","31","123","56","176","61","143","59","163","89","468","148","183","54","103","70","170","30","17","24","0","24","2275","161","214","69","195","49","262","76","130","50","43","29","349","252","132","49","110","48","328","118","394","240","103","82","0","24","15","18","0","24",
"0400000US20","Kansas","2729","472","1518","268","108","79","122","52","74","44","103","65","124","77","204","114","201","112","97","70","131","68","111","77","202","96","23","19","18","24","0","27","1211","304","67","51","81","60","139","69","44","41","41","29","63","48","99","55","148","104","141","88","129","64","198","80","28","18","33","33","0","27",
"0400000US21","Kentucky","3805","665","2164","470","197","148","80","55","234","107","146","67","34","41","437","220","151","131","285","141","231","106","228","145","112","81","27","33","2","5","0","29","1641","289","221","115","239","134","138","61","11","19","115","85","114","91","175","101","132","89","177","93","57","44","179","100","44","34","22","31","17","22",
"0400000US22","Louisiana","2361","708","1189","400","75","73","86","57","140","97","66","61","0","33","103","100","114","141","179","144","46","37","82","76","235","213","44","29","13","11","6","12","1172","435","32","28","8","15","8","10","49","64","75","74","134","144","153","153","44","50","135","79","290","291","106","78","103","64","23","39","12","2",
"0400000US23","Maine","265","82","122","55","0","26","0","26","19","22","0","26","0","26","28","28","11","15","0","26","0","26","35","36","29","22","0","26","0","26","0","26","143","55","8","11","0","26","11","16","0","26","0","26","0","26","45","40","0","26","22","34","35","27","3","4","12","11","7","6","0","26",
"0400000US24","Maryland","3120","847","1807","392","75","73","33","32","94","107","82","45","0","31","47","28","207","106","76","60","310","162","326","194","364","155","140","66","53","47","0","31","1313","548","106","141","146","119","65","100","80","99","43","51","24","24","67","56","48","40","172","99","164","87","209","95","120","46","65","47","4","12",
"0400000US25","Massachusetts","2766","450","1381","307","64","58","87","62","73","49","7","12","106","90","155","134","152","96","59","73","242","195","199","97","65","48","24","35","144","133","4","8","1385","345","88","53","73","71","21","34","7","14","55","40","202","107","220","147","45","39","129","74","191","117","221","166","125","92","0","32","8","19",
"0400000US26","Michigan","2780","385","1614","284","179","89","53","31","23","22","85","79","28","41","88","45","261","119","204","95","211","90","127","66","217","98","91","56","27","24","20","31","1166","207","50","52","81","47","56","57","4","7","23","23","23","18","181","145","81","45","192","74","224","81","211","105","19","16","9","14","12","11",
"0400000US27","Minnesota","2324","324","1468","269","127","69","96","50","111","105","65","23","8","12","126","80","326","117","141","62","132","60","174","110","54","41","22","23","63","48","23","29","856","181","53","19","15","22","33","31","10","10","21","27","60","38","85","43","91","44","88","46","203","127","117","68","69","46","3","4","8","11",
"0400000US28","Mississippi","1200","432","371","142","21","31","43","58","20","32","0","33","42","45","8","14","0","33","12","17","62","61","22","26","21","33","4","7","0","33","116","66","829","372","52","64","76","103","0","33","0","33","16","20","177","220","199","174","150","158","18","24","80","84","57","46","4","9","0","33","0","33",
"0400000US29","Missouri","8831","523","4488","346","552","179","559","212","241","99","218","131","207","100","240","77","410","127","442","134","547","140","545","174","181","78","245","101","67","44","34","37","4343","363","470","156","380","114","261","119","161","85","154","104","493","144","457","132","445","157","457","156","506","147","377","137","112","59","70","49","0","28",
"0400000US30","Montana","681","274","304","161","22","33","37","45","0","26","32","41","47","35","6","6","26","27","36","38","20","20","27","30","51","48","0","26","0","26","0","26","377","136","4","7","30","30","30","35","0","26","12","18","19","26","8","10","12","22","45","52","30","37","46","34","108","59","33","33","0","26",
"0400000US31","Nebraska","1318","338","622","262","45","33","20","28","148","141","47","34","5","8","56","42","75","69","40","48","57","39","95","74","12","12","20","22","2","3","0","24","696","168","8","11","18","28","72","45","20","21","10","17","169","90","87","77","46","35","47","30","87","62","89","62","9","11","34","45","0","24",
"0400000US32","Nevada","21884","919","10779","520","610","179","779","169","770","162","609","99","302","41","919","121","856","190","889","75","1945","205","1104","232","923","126","759","84","265","44","49","51","11105","603","704","172","670","197","957","302","497","101","294","67","671","94","876","150","1028","94","1832","160","1356","177","996","83","881","106","267","94","76","83",
"0400000US33","New Hampshire","348","197","151","98","40","59","0","28","0","28","0","28","0","28","11","14","10","17","12","17","13","15","10","13","0","28","6","10","49","54","0","28","197","131","6","10","7","15","0","28","8","12","0","28","39","50","2","14","74","88","17","21","39","68","0","28","5","8","0","28","0","28",
"0400000US34","New Jersey","2554","440","1276","293","31","32","163","83","24","21","110","59","16","14","93","68","47","55","93","68","280","112","175","81","166","88","66","46","12","19","0","32","1278","272","63","44","51","47","101","72","0","32","27","39","93","69","76","66","99","61","184","86","250","130","164","107","60","42","110","84","0","32",
"0400000US35","New Mexico","1849","431","915","284","81","87","37","27","6","9","82","85","31","27","72","78","141","97","71","55","151","125","7","11","118","93","61","52","40","35","17","23","934","244","41","59","0","31","60","77","47","28","36","63","52","50","44","40","155","121","147","106","171","78","68","61","58","41","51","67","4","7",
"0400000US36","New York","9120","1016","4419","644","232","196","205","113","166","106","116","90","146","87","509","188","446","214","246","102","859","278","667","222","373","133","289","149","108","73","57","45","4701","540","436","163","124","94","261","126","119","78","239","121","550","219","527","218","273","104","825","272","390","118","349","125","395","181","126","63","87","84",
"0400000US37","North Carolina","6948","613","3585","437","246","144","264","68","191","90","160","78","72","48","506","177","467","180","243","123","448","157","320","112","360","167","228","105","80","61","0","32","3363","419","226","151","154","119","296","98","73","36","126","87","221","136","298","111","316","138","606","189","531","181","258","120","169","94","63","45","26","28",
"0400000US38","North Dakota","1459","551","920","389","102","100","64","80","99","89","14","22","93","90","139","104","83","59","77","98","48","46","71","83","130","102","0","24","0","24","0","24","539","200","15","14","52","63","0","24","44","48","21","24","37","38","115","78","109","65","13","13","95","85","25","26","13","15","0","24","0","24",
"0400000US39","Ohio","4037","650","1924","426","70","60","185","96","84","60","36","40","128","113","166","102","97","71","237","121","472","245","110","54","175","120","73","50","17","16","74","66","2113","400","200","115","167","67","176","85","44","32","100","112","104","81","103","82","193","103","358","157","220","104","234","123","161","79","27","25","26","28",
"0400000US40","Oklahoma","7313","490","3550","279","244","115","499","190","256","111","168","97","206","170","190","117","160","51","511","181","793","223","186","57","197","108","106","52","34","38","0","23","3763","388","328","143","524","176","246","98","327","153","117","114","223","79","214","87","600","169","537","171","340","139","210","104","70","43","27","24","0","23",
"0400000US41","Oregon","17139","765","8885","544","469","118","818","209","654","218","472","142","344","158","834","253","837","221","576","161","1655","305","957","262","868","189","334","151","53","43","14","17","8254","530","424","126","424","151","593","176","531","164","484","160","747","219","703","224","564","233","1454","283","805","186","684","138","587","203","189","112","65","53",
"0400000US42","Pennsylvania","4256","684","1889","339","82","56","154","87","37","32","96","58","109","54","188","88","147","109","131","85","290","156","289","112","144","63","136","94","85","73","1","2","2367","504","97","67","102","68","291","203","51","46","95","65","113","54","278","147","178","82","174","90","141","75","237","135","480","241","79","51","51","42",
"0400000US44","Rhode Island","761","336","365","166","20","40","0","34","47","61","0","34","58","79","6","12","0","34","43","50","106","108","0","34","56","51","29","48","0","34","0","34","396","234","0","34","0","34","0","34","94","121","0","34","33","46","75","81","134","103","0","34","34","46","21","32","5","9","0","34","0","34",
"0400000US45","South Carolina","2722","439","1353","322","149","98","43","33","188","121","33","33","23","34","123","65","91","71","109","55","132","119","170","109","250","134","42","28","0","32","0","32","1369","286","51","40","272","113","59","74","142","106","70","69","6","6","131","107","106","138","145","74","133","95","191","119","59","38","4","7","0","32",
"0400000US46","South Dakota","494","283","280","142","9","16","4","5","7","11","0","24","12","16","41","64","8","12","0","24","59","61","21","23","78","87","35","41","4","7","2","3","214","175","17","32","66","85","0","24","0","24","0","24","30","35","4","7","69","89","0","24","0","24","5","9","16","16","0","24","7","12",
"0400000US47","Tennessee","4684","835","1832","384","206","181","196","87","142","111","45","36","119","104","114","60","231","127","99","82","218","117","243","138","193","116","26","26","0","32","0","32","2852","650","516","228","120","107","149","99","45","65","73","71","172","97","324","150","255","148","320","128","376","107","309","145","28","23","130","149","35","36",
"0400000US48","Texas","27350","1672","13801","1074","1003","314","744","209","1166","291","460","166","428","150","1556","325","1235","278","1212","372","2406","420","1498","327","1060","214","725","193","226","132","82","71","13549","1011","837","301","799","263","768","200","476","159","383","142","1203","344","1128","238","1313","393","1845","366","1964","446","1567","310","765","196","371","165","130","89",
"0400000US49","Utah","30748","1239","15954","784","1151","205","1640","299","1371","219","1020","176","590","136","1390","264","1473","200","1457","209","2103","293","1592","272","1191","178","765","84","176","60","35","33","14794","668","1213","275","1200","229","1452","273","682","182","441","120","1494","205","1432","190","1376","195","1966","255","1334","173","1193","132","692","146","252","112","67","61",
"0400000US50","Vermont","148","75","56","46","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","34","38","0","23","0","23","6","9","16","25","0","23","92","62","25","34","0","23","0","23","0","23","0","23","0","23","5","9","0","23","48","54","4","7","0","23","0","23","10","15","0","23",
"0400000US51","Virginia","6185","567","3082","372","165","102","230","121","123","65","113","101","157","93","448","188","228","91","337","118","488","177","299","124","354","122","84","60","26","28","30","46","3103","373","139","66","241","97","113","73","121","70","110","66","318","124","270","107","234","123","602","187","502","155","217","87","183","83","47","55","6","9",
"0400000US53","Washington","53003","1443","26680","891","2040","236","2119","273","1713","320","1274","183","632","152","2102","236","2866","307","2648","286","3911","425","3130","289","2417","216","1465","200","328","131","35","34","26323","898","1508","180","1966","295","1953","249","1426","196","890","162","1990","282","2170","228","2502","225","4212","293","3027","256","2504","248","1488","188","487","136","200","104",
"0400000US54","West Virginia","657","292","199","200","0","30","149","193","0","30","0","30","6","12","0","30","0","30","0","30","0","30","18","26","25","34","1","3","0","30","0","30","458","204","2","4","0","30","0","30","0","30","0","30","25","34","82","60","0","30","37","73","92","78","82","63","138","134","0","30","0","30",
"0400000US55","Wisconsin","2261","398","1281","290","180","83","90","49","77","52","13","12","78","86","88","48","99","50","96","63","227","157","126","78","154","73","29","26","15","16","9","15","980","271","78","55","119","68","81","47","27","40","9","10","67","48","30","20","25","22","102","65","133","67","225","181","59","46","8","14","17","21",
"0400000US56","Wyoming","636","238","318","158","0","30","11","19","0","30","0","30","35","47","15","17","108","85","25","39","21","30","66","55","5","9","25","34","0","30","7","9","318","148","16","24","0","30","0","30","13","22","50","79","39","64","17","17","59","61","9","12","46","60","0","30","69","52","0","30","0","30",
"0400000US72","Puerto Rico","279","280","110","134","0","35","0","35","0","35","21","34","0","35","48","55","0","35","0","35","0","35","0","35","34","55","7","10","0","35","0","35","169","155","0","35","29","45","29","44","0","35","0","35","22","37","0","35","0","35","34","40","0","35","24","38","16","27","15","23","0","35",
"0500000US01001","Autauga County, Alabama","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30",
"0500000US01003","Baldwin County, Alabama","31","32","22","27","0","30","9","16","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","13","22","9","14","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","9","14","0","30","0","30","0","30","0","30","0","30",
"0500000US01005","Barbour County, Alabama","3","4","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","3","4","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","3","4","0","24","0","24","0","24",
"0500000US01007","Bibb County, Alabama","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US01009","Blount County, Alabama","117","96","20","28","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","20","28","0","30","0","30","0","30","97","87","0","30","0","30","0","30","0","30","0","30","43","62","0","30","0","30","6","10","0","30","48","72","0","30","0","30","0","30",
"0500000US01011","Bullock County, Alabama","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US01013","Butler County, Alabama","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US01015","Calhoun County, Alabama","207","190","23","28","0","30","0","30","5","8","0","30","0","30","14","23","0","30","0","30","0","30","4","6","0","30","0","30","0","30","0","30","184","177","10","20","0","30","0","30","2","5","0","30","0","30","0","30","0","30","3","5","0","30","0","30","0","30","169","167","0","30",
"0500000US01017","Chambers County, Alabama","3","5","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","3","5","0","27","0","27","0","27","1","2","0","27","0","27","0","27","0","27","2","4","0","27","0","27","0","27","0","27","0","27",
"0500000US01019","Cherokee County, Alabama","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US01021","Chilton County, Alabama","136","198","87","135","0","27","0","27","0","27","0","27","0","27","18","31","0","27","0","27","0","27","0","27","69","107","0","27","0","27","0","27","49","72","0","27","15","29","0","27","16","32","0","27","0","27","0","27","0","27","0","27","18","33","0","27","0","27","0","27","0","27",
"0500000US01023","Choctaw County, Alabama","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US01025","Clarke County, Alabama","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US01027","Clay County, Alabama","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US01029","Cleburne County, Alabama","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US01031","Coffee County, Alabama","8","14","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","8","14","0","30","0","30","0","30","0","30","0","30","0","30","8","14","0","30","0","30","0","30","0","30","0","30","0","30","0","30",
"0500000US01033","Colbert County, Alabama","53","49","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","53","49","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","21","33","0","30","0","30","10","17","22","31",
"0500000US01035","Conecuh County, Alabama","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US01037","Coosa County, Alabama","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US01039","Covington County, Alabama","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01041","Crenshaw County, Alabama","6","10","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","6","10","6","10","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20",
"0500000US01043","Cullman County, Alabama","27","34","7","15","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","7","15","0","30","20","31","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","20","31","0","30","0","30","0","30",
"0500000US01045","Dale County, Alabama","17","16","17","16","0","27","0","27","0","27","0","27","5","10","0","27","0","27","0","27","0","27","8","12","4","7","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01047","Dallas County, Alabama","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01049","DeKalb County, Alabama","413","570","193","256","84","122","0","30","58","92","0","30","0","30","47","53","0","30","0","30","0","30","4","6","0","30","0","30","0","30","0","30","220","317","28","46","49","77","0","30","9","13","0","30","24","39","0","30","0","30","110","161","0","30","0","30","0","30","0","30","0","30",
"0500000US01051","Elmore County, Alabama","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30",
"0500000US01053","Escambia County, Alabama","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
