"GEO_ID","NAME","B01001D_001E","B01001D_001M","B01001D_002E","B01001D_002M","B01001D_003E","B01001D_003M","B01001D_004E","B01001D_004M","B01001D_005E","B01001D_005M","B01001D_006E","B01001D_006M","B01001D_007E","B01001D_007M","B01001D_008E","B01001D_008M","B01001D_009E","B01001D_009M","B01001D_010E","B01001D_010M","B01001D_011E","B01001D_011M","B01001D_012E","B01001D_012M","B01001D_013E","B01001D_013M","B01001D_014E","B01001D_014M","B01001D_015E","B01001D_015M","B01001D_016E","B01001D_016M","B01001D_017E","B01001D_017M","B01001D_018E","B01001D_018M","B01001D_019E","B01001D_019M","B01001D_020E","B01001D_020M","B01001D_021E","B01001D_021M","B01001D_022E","B01001D_022M","B01001D_023E","B01001D_023M","B01001D_024E","B01001D_024M","B01001D_025E","B01001D_025M","B01001D_026E","B01001D_026M","B01001D_027E","B01001D_027M","B01001D_028E","B01001D_028M","B01001D_029E","B01001D_029M","B01001D_030E","B01001D_030M","B01001D_031E","B01001D_031M",
"0400000US25","Massachusetts","466044","2341","223256","1678","13627","540","13408","843","12335","782","7704","271","7929","275","18689","465","22741","498","21823","333","36405","475","28710","352","20392","274","11973","167","5606","317","1914","316","242788","1325","12695","460","11612","709","12954","715","7504","336","9401","291","21114","450","23104","467","24219","382","41520","473","32135","335","22689","316","14222","211","6994","404","2625","402",
"0400000US26","Michigan","316844","2305","156978","1242","8460","466","9530","579","10179","504","6229","275","5236","312","15802","491","15081","437","13883","355","24669","385","21049","368","13886","311","7900","198","4248","215","826","185","159866","1468","8543","436","8956","593","9512","589","6013","294","5260","293","13714","479","13955","343","13640","370","26681","482","22452","477","14759","348","10277","445","4449","353","1655","318",
"0400000US27","Minnesota","275242","1859","134534","1181","10997","352","11833","718","10103","618","5981","274","3953","320","11139","430","15034","439","13955","377","20771","368","14660","261","8909","211","4629","174","1983","196","587","167","140708","1257","9925","457","9876","603","11127","650","6197","258","3747","229","11189","470","14264","382","14975","349","23273","436","15653","274","10653","257","6151","188","2316","202","1362","189",
"0400000US28","Mississippi","29742","1109","13987","735","933","186","877","192","828","229","403","141","591","230","1440","294","1238","323","1036","275","2299","367","1737","364","1222","233","916","147","464","159","3","5","15755","675","695","134","756","204","976","245","529","171","333","176","953","252","1134","237","1215","265","3125","366","1947","282","1872","268","1552","292","542","138","126","88",
"0400000US29","Missouri","123810","1990","58412","1243","3305","356","3375","403","3683","449","2147","222","1897","328","6402","511","5957","393","5605","273","9173","506","7313","365","4871","250","2921","214","1479","183","284","105","65398","1126","3200","260","3426","387","3619","485","2422","258","1856","215","5750","451","5524","306","6306","257","10943","488","8885","403","6309","350","4716","213","2013","234","429","121",
"0400000US30","Montana","8664","513","3337","327","122","64","131","79","287","150","81","44","43","26","221","146","571","167","549","253","544","115","268","136","189","85","234","99","89","68","8","12","5327","352","68","58","108","65","229","91","216","76","183","105","291","127","500","179","592","158","1312","241","594","148","585","140","517","144","108","66","24","26",
"0400000US31","Nebraska","47944","933","23230","578","1845","185","1620","189","1719","218","798","147","711","108","2442","185","2624","231","2509","247","3627","279","2617","157","1420","126","823","127","365","88","110","59","24714","697","1475","199","1560","274","1655","258","1047","130","753","122","2614","218","2434","197","2381","172","4150","223","2554","121","2185","266","1264","154","419","89","223","117",
"0400000US32","Nevada","252314","2204","113214","1421","5040","488","5256","508","6709","636","3827","294","2288","225","6795","319","8950","425","9073","378","16945","477","16027","321","14325","416","11503","174","5377","327","1099","329","139100","1434","4699","444","5325","481","6463","486","3660","253","2135","201","6831","354","9357","472","10537","361","21236","528","21379","457","20840","287","16900","234","7441","422","2297","408",
"0400000US33","New Hampshire","36581","880","17060","450","696","150","759","176","1119","200","632","115","701","180","1532","198","1703","218","1619","150","3034","283","2438","245","1642","166","921","170","200","144","64","65","19521","658","972","206","1120","226","1290","238","703","139","647","156","1362","252","1460","203","1962","158","3595","171","2723","201","1734","199","1335","182","384","89","234","67",
"0400000US34","New Jersey","857873","2892","418823","1500","26650","725","27757","987","26965","1066","14970","375","9356","293","23612","418","29229","340","34835","367","73183","456","60254","423","45884","352","28636","316","14021","577","3471","551","439050","1899","25231","522","27144","962","25212","1007","15027","346","9037","182","23137","475","30059","360","36741","406","78557","547","63726","533","50128","518","33161","274","16372","558","5518","567",
"0400000US35","New Mexico","33695","1013","14813","673","1032","263","877","190","816","205","522","117","384","96","1005","220","1386","232","1510","202","2399","228","1884","305","1479","256","1019","148","381","131","119","70","18882","671","924","205","729","219","1121","243","792","289","404","76","807","177","1730","213","1260","294","3206","298","3078","248","2235","287","1758","182","625","160","213","123",
"0400000US36","New York","1674216","5171","801307","3208","52396","868","44756","1278","46600","1294","26706","451","20567","545","54889","754","68726","771","67949","794","116066","916","107620","660","97301","962","61375","663","27720","775","8636","768","872909","3253","46555","991","42626","1054","41651","1117","25368","570","20883","369","58036","636","77699","879","77359","683","136897","941","121856","788","106957","811","69318","1088","33710","977","13994","947",
"0400000US37","North Carolina","308958","2353","149632","1553","11021","554","10706","565","10082","659","5667","371","3942","316","10762","486","12774","544","14184","424","28932","575","19541","536","11547","385","6927","404","2586","294","961","299","159326","1580","9766","440","9865","657","9923","628","6031","379","4705","362","10461","547","13584","515","15257","387","29602","685","21384","566","14633","391","9095","365","3523","274","1497","278",
"0400000US38","North Dakota","11979","596","5804","399","314","104","610","245","210","154","51","55","230","182","965","219","894","148","558","128","864","170","536","186","441","118","128","69","2","3","1","3","6175","339","258","91","384","172","418","170","125","91","127","56","970","198","683","93","670","175","1198","206","676","176","284","84","152","92","215","100","15","26",
"0400000US39","Ohio","268527","2412","129378","1586","9102","479","8179","623","8137","617","4339","263","3921","285","10849","516","12261","378","13707","483","22557","623","15525","610","10752","315","6066","309","3121","300","862","207","139149","1639","8558","479","8495","609","7426","484","4812","304","4177","378","11027","498","12211","459","14334","442","23457","718","18132","399","12357","469","8855","356","3597","340","1711","329",
"0400000US40","Oklahoma","87033","1293","40442","727","2447","226","2822","274","2501","273","1463","142","1217","157","4863","341","3828","221","3661","238","6229","313","5023","240","3404","174","2023","116","859","122","102","59","46591","879","2758","242","2540","363","3014","403","1771","180","1607","181","3791","272","3853","316","4030","250","7709","353","6094","234","4670","216","3245","177","1055","119","454","97",
"0400000US41","Oregon","187801","2505","86845","1621","4860","448","4624","512","5177","541","2840","265","2931","272","8215","457","8040","396","7793","375","14046","517","11404","424","8278","298","5705","253","2233","233","699","171","100956","1439","3848","389","4716","564","4848","463","3035","299","2433","265","7873","466","8423","478","9123","340","17414","489","15211","336","11616","320","7822","361","3153","268","1441","252",
"0400000US42","Pennsylvania","449320","2567","216318","1494","13515","480","13131","732","14419","686","7860","402","7425","343","16351","469","19321","414","20797","382","34791","537","27794","471","20300","299","13203","245","6021","295","1390","281","233002","1592","12629","513","13698","801","13441","649","8451","371","7887","298","17434","429","20501","314","21762","517","38424","520","30936","463","23211","358","15854","311","6567","470","2207","437",
"0400000US44","Rhode Island","36536","695","17482","485","1209","239","755","193","1182","231","502","102","759","134","1718","151","2013","231","1934","205","2667","173","1827","152","1531","123","822","68","327","84","236","92","19054","454","1105","171","1067","250","878","194","776","99","871","93","2042","259","1989","177","2026","153","2854","175","2062","168","1855","124","864","110","596","136","69","52",
"0400000US45","South Carolina","83573","1467","39377","950","2281","291","2188","339","2814","335","1855","300","1370","258","3316","354","3831","320","3265","305","5751","390","5512","407","3058","236","2978","354","1064","214","94","48","44196","1002","2091","280","2630","368","2637","439","1430","176","1331","277","2096","343","3704","255","3887","346","7771","343","6647","369","4658","296","3713","275","1193","173","408","167",
"0400000US46","South Dakota","12413","626","5960","503","320","121","575","194","458","137","197","56","214","72","517","186","902","259","644","131","761","128","636","166","276","76","384","243","62","67","14","26","6453","516","483","158","296","104","638","239","212","57","324","117","624","215","515","102","653","193","987","170","797","192","608","110","247","108","50","44","19","17",
"0400000US47","Tennessee","122897","1790","57709","1086","3553","324","4007","404","3843","434","2327","228","1721","212","4112","444","5122","333","5336","288","10314","393","7947","392","4757","231","2996","265","1267","204","407","163","65188","1109","3735","280","4238","398","3836","385","2471","260","1718","185","4019","362","4966","368","6038","268","11719","501","9102","374","6892","374","4352","305","1548","227","554","197",
"0400000US48","Texas","1415664","5832","684655","3445","46541","1122","46778","1470","45484","1581","26397","651","16733","682","44692","868","55754","919","60779","820","118022","1241","96567","836","64510","721","41041","569","17155","718","4202","637","731009","3366","45864","989","45908","1591","45081","1580","25656","610","15221","593","43114","727","58418","935","67250","825","130490","1344","102416","798","73408","678","50934","429","20870","717","6379","720",
"0400000US49","Utah","73190","1580","34180","972","1709","238","1936","336","1785","235","1490","201","1084","183","3964","349","3945","292","3146","260","5149","315","4208","237","3195","153","1701","129","577","162","291","105","39010","997","1892","254","1873","265","1881","300","1103","199","935","170","3832","311","3867","246","3943","263","6526","352","5415","216","3737","218","2572","239","1136","145","298","136",
"0400000US50","Vermont","10126","704","4629","441","311","84","419","118","283","116","161","74","393","180","538","201","514","144","415","63","706","143","314","71","344","88","206","55","22","21","3","4","5497","445","203","94","130","79","354","102","189","79","442","128","507","198","503","135","464","104","1115","125","629","153","503","89","419","92","34","33","5","6",
"0400000US51","Virginia","570398","3137","269296","1955","15907","620","16862","727","17706","802","10880","448","7156","492","18175","636","19983","673","23279","533","46029","646","38753","651","27066","456","17394","435","8401","396","1705","276","301102","2014","15941","584","17144","845","17089","914","9837","395","7470","377","17369","633","21242","596","25128","575","54248","623","45188","600","33734","608","23208","383","10382","497","3122","392",
"0400000US53","Washington","662902","4179","310736","2626","17511","795","17590","991","17020","1007","9509","452","7944","396","23786","594","33274","609","32217","722","51695","664","39749","588","29775","522","19230","378","8639","492","2797","405","352166","2447","16543","680","17070","908","16929","790","10612","440","7778","321","21705","609","32127","667","34196","660","59695","831","49432","630","39690","554","27445","464","13220","474","5724","470",
"0400000US54","West Virginia","14228","743","6309","464","249","68","276","88","259","101","183","84","60","54","426","133","1049","275","600","108","1259","267","752","179","557","147","469","172","156","83","14","18","7919","561","433","157","276","123","400","124","240","118","228","105","615","150","747","142","779","165","1325","245","773","175","952","231","819","197","272","117","60","60",
"0400000US55","Wisconsin","163396","2007","79974","1162","5876","404","6394","538","6126","519","3308","210","2308","244","9416","317","8883","311","8808","360","11906","393","8041","399","4817","346","2833","193","1038","114","220","89","83422","1175","5875","429","6247","479","6186","467","3870","288","2777","239","7688","394","9205","298","8471","313","12684","324","8663","333","6062","286","3678","201","1349","169","667","139",
"0400000US56","Wyoming","4892","488","2047","336","169","91","142","77","66","51","33","40","35","38","112","65","459","147","235","132","268","121","162","95","151","98","190","101","7","10","18","27","2845","367","100","57","122","82","117","109","160","101","44","46","299","102","290","99","254","132","433","164","516","180","278","87","153","98","57","34","22","31",
"0400000US72","Puerto Rico","5882","920","1984","406","135","121","69","52","51","57","63","61","95","81","75","58","160","122","125","89","392","145","260","143","309","125","94","78","100","59","56","53","3898","655","210","131","215","131","304","162","109","85","66","54","257","126","317","175","365","195","556","207","550","175","500","147","269","109","124","67","56","47",
"0500000US01001","Autauga County, Alabama","649","174","191","108","0","29","0","29","0","29","0","29","0","29","51","81","11","23","0","29","15","29","89","86","25","42","0","29","0","29","0","29","458","163","0","29","28","58","61","99","18","31","0","29","74","87","0","29","24","30","106","80","0","29","76","59","71","54","0","29","0","29",
"0500000US01003","Baldwin County, Alabama","2033","352","824","213","67","66","55","63","0","29","127","107","0","29","0","29","0","29","93","128","261","161","151","128","22","22","26","22","22","24","0","29","1209","203","140","96","99","75","106","121","0","29","46","60","32","50","27","36","37","41","283","105","182","113","31","28","57","70","19","20","150","91",
"0500000US01005","Barbour County, Alabama","122","25","72","22","3","11","16","15","0","23","0","23","0","23","0","23","0","23","0","23","22","17","15","22","16","30","0","23","0","23","0","23","50","24","4","11","0","23","15","14","0","23","0","23","4","11","3","6","16","15","3","6","0","23","5","9","0","23","0","23","0","23",
"0500000US01007","Bibb County, Alabama","56","81","20","29","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","20","29","0","23","0","23","36","54","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","36","54","0","23","0","23",
"0500000US01009","Blount County, Alabama","236","41","98","50","0","29","45","56","0","29","0","29","0","29","6","13","23","32","6","10","11","21","3","5","0","29","4","7","0","29","0","29","138","59","0","29","0","29","60","70","0","29","0","29","0","29","36","48","0","29","10","19","0","29","0","29","4","7","14","21","14","20",
"0500000US01011","Bullock County, Alabama","137","117","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","137","117","39","69","17","32","0","19","0","19","0","19","0","19","0","19","0","19","0","19","81","70","0","19","0","19","0","19","0","19",
"0500000US01013","Butler County, Alabama","261","41","138","74","0","19","0","19","34","41","0","19","0","19","0","19","64","94","17","20","12","16","0","19","11","17","0","19","0","19","0","19","123","89","25","34","0","19","0","19","0","19","0","19","0","19","9","15","18","21","13","17","0","19","12","20","46","59","0","19","0","19",
"0500000US01015","Calhoun County, Alabama","925","186","310","95","16","26","0","29","14","25","6","12","0","29","1","6","98","72","0","29","0","29","86","60","16","30","61","54","12","22","0","29","615","140","64","80","31","27","43","26","35","30","31","45","7","12","22","38","17","29","149","89","63","47","60","54","24","34","69","97","0","29",
"0500000US01017","Chambers County, Alabama","368","50","209","89","0","26","0","26","0","26","0","26","0","26","23","32","30","41","0","26","20","28","73","42","25","21","38","45","0","26","0","26","159","88","0","26","43","61","0","26","0","26","10","24","35","43","11","17","0","26","31","36","5","12","17","14","1","2","6","12","0","26",
"0500000US01019","Cherokee County, Alabama","26","35","6","16","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","6","16","0","23","0","23","0","23","20","22","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","5","14","15","14","0","23","0","23","0","23",
"0500000US01021","Chilton County, Alabama","195","55","39","25","0","26","2","4","0","26","10","17","0","26","0","26","0","26","17","18","10","17","0","26","0","26","0","26","0","26","0","26","156","45","20","22","10","17","0","26","0","26","0","26","0","26","81","65","0","26","5","12","40","58","0","26","0","26","0","26","0","26",
"0500000US01023","Choctaw County, Alabama","25","32","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","25","32","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","4","10","0","19","21","31","0","19","0","19","0","19",
"0500000US01025","Clarke County, Alabama","109","27","56","49","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","55","48","0","23","1","2","0","23","0","23","0","23","53","34","0","23","0","23","12","16","0","23","0","23","2","4","0","23","1","5","15","15","13","22","4","7","6","11","0","23","0","23",
"0500000US01027","Clay County, Alabama","33","37","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","33","37","0","19","0","19","0","19","0","19","23","34","0","19","0","19","0","19","10","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01029","Cleburne County, Alabama","1","6","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","1","6","0","19","1","6","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01031","Coffee County, Alabama","843","288","360","227","12","26","78","74","0","29","0","29","0","29","4","8","155","135","0","29","5","9","0","29","44","45","62","15","0","29","0","29","483","98","76","74","0","29","13","61","0","29","0","29","0","29","66","54","13","17","17","25","137","53","45","35","91","23","25","34","0","29",
"0500000US01033","Colbert County, Alabama","282","56","93","48","4","7","5","8","12","15","0","29","0","29","0","29","0","29","7","11","17","27","0","29","19","17","19","22","10","15","0","29","189","45","0","29","0","29","21","17","9","15","0","29","0","29","0","29","41","32","42","28","0","29","28","26","48","29","0","29","0","29",
"0500000US01035","Conecuh County, Alabama","70","59","10","11","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","10","11","0","19","0","19","0","19","0","19","60","59","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","25","38","8","14","27","46","0","19","0","19","0","19",
"0500000US01037","Coosa County, Alabama","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
